date,asset,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowInExUSD,FlowInExUSD-status,FlowInExUSD-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,FlowOutExUSD,FlowOutExUSD-status,FlowOutExUSD-status-time,SplyExNtv,SplyExNtv-status,SplyExNtv-status-time,SplyExUSD,SplyExUSD-status,SplyExUSD-status-time,fetched_at
2018-05-28,btc,32295.76417294,flash,2026-04-02T08:56:28.148535000Z,229649491.1570188,flash,2026-04-02T08:56:33.980751000Z,33792.239158,flash,2026-04-02T08:46:27.414642000Z,240290661.2190725,flash,2026-04-02T08:56:33.936933000Z,2190526.22983082,flash,2026-04-02T08:46:17.783437000Z,15576446228.4577,flash,2026-04-02T08:56:33.905673000Z,2026-08-07 05:31:50 UTC
2018-05-29,btc,42140.5381434,flash,2026-04-02T08:59:26.300044000Z,314100136.2959108,flash,2026-04-02T08:59:33.107237000Z,44347.27055339,flash,2026-04-02T08:57:15.963240000Z,330548311.40909505,flash,2026-04-02T08:59:33.045756000Z,2188319.49742083,flash,2026-04-02T08:57:06.380548000Z,16310932007.08292,flash,2026-04-02T08:59:32.997615000Z,2026-08-07 05:31:50 UTC
2018-05-30,btc,30590.61039466,flash,2026-04-02T09:11:35.248777000Z,225595627.6703953,flash,2026-04-02T09:11:41.084018000Z,31047.99788737,flash,2026-04-02T09:00:14.645691000Z,228968709.0563265,flash,2026-04-02T09:11:41.022600000Z,2187862.10992812,flash,2026-04-02T09:00:02.222305000Z,16134758985.77262,flash,2026-04-02T09:11:40.967722000Z,2026-08-07 05:31:50 UTC
2018-05-31,btc,32088.3615988,flash,2026-04-02T09:24:16.067639000Z,239980573.33356208,flash,2026-04-02T09:24:22.396197000Z,38681.16784876,flash,2026-04-02T09:12:22.895334000Z,289286469.4564,flash,2026-04-02T09:24:22.354661000Z,2181269.30367816,flash,2026-04-02T09:12:13.171680000Z,16313150064.700106,flash,2026-04-02T09:24:22.324340000Z,2026-08-07 05:31:50 UTC
2018-06-01,btc,31418.71854713,flash,2026-04-02T09:37:39.139630000Z,236263602.55050588,flash,2026-04-02T09:37:45.588566000Z,32434.06975265,flash,2026-04-02T09:26:26.812505000Z,243898876.83167377,flash,2026-04-02T09:37:45.546879000Z,2180253.95247264,flash,2026-04-02T09:26:01.221890000Z,16395151588.167477,flash,2026-04-02T09:37:45.517283000Z,2026-08-07 05:31:50 UTC
2018-06-02,btc,21602.14768616,flash,2026-04-02T09:52:05.934252000Z,164985285.10818785,flash,2026-04-02T09:52:11.430847000Z,15420.50001583,flash,2026-04-02T09:39:42.555466000Z,117773270.90734176,flash,2026-04-02T09:52:11.387218000Z,2186435.60014297,flash,2026-04-02T09:39:34.439392000Z,16698788754.75844,flash,2026-04-02T09:52:11.342487000Z,2026-08-07 05:31:50 UTC
2018-06-03,btc,20373.73235766,flash,2026-04-02T10:03:58.779496000Z,156921704.30500108,flash,2026-04-02T10:04:04.118996000Z,19909.8607639,flash,2026-04-02T09:52:53.803125000Z,153348892.029192,flash,2026-04-02T10:04:04.073983000Z,2186899.47173673,flash,2026-04-02T09:52:42.098317000Z,16843845115.085669,flash,2026-04-02T10:04:04.043644000Z,2026-08-07 05:31:50 UTC
2018-06-04,btc,30390.47022725,flash,2026-04-02T10:17:36.193217000Z,227522911.16391256,flash,2026-04-02T10:17:41.668190000Z,25016.13274825,flash,2026-04-02T10:04:55.211559000Z,187287110.28107604,flash,2026-04-02T10:17:41.620903000Z,2192273.80921573,flash,2026-04-02T10:04:42.952569000Z,16412793728.144232,flash,2026-04-02T10:17:41.544045000Z,2026-08-07 05:31:50 UTC
2018-06-05,btc,26848.43172255,flash,2026-04-02T10:20:50.490052000Z,204347437.15078792,flash,2026-04-02T10:20:56.545042000Z,27610.73025862,flash,2026-04-02T10:18:28.083214000Z,210149405.54132405,flash,2026-04-02T10:20:56.495103000Z,2191511.51067966,flash,2026-04-02T10:18:15.699327000Z,16679922511.73866,flash,2026-04-02T10:20:56.459023000Z,2026-08-07 05:31:50 UTC
2018-06-06,btc,29806.11033883,flash,2026-04-02T10:34:36.224400000Z,228039867.88497776,flash,2026-04-02T10:34:42.543261000Z,29335.24656393,flash,2026-04-02T10:21:38.562153000Z,224437394.7075188,flash,2026-04-02T10:34:42.491259000Z,2191982.37445456,flash,2026-04-02T10:21:26.252899000Z,16770365720.133043,flash,2026-04-02T10:34:42.448005000Z,2026-08-07 05:31:50 UTC
2018-06-07,btc,25425.38662528,flash,2026-04-02T10:48:05.074351000Z,194909689.11164963,flash,2026-04-02T10:48:10.302236000Z,29120.06333964,flash,2026-04-02T10:35:29.690665000Z,223232888.29745665,flash,2026-04-02T10:48:10.251858000Z,2188287.6977402,flash,2026-04-02T10:35:19.457417000Z,16775299472.90203,flash,2026-04-02T10:48:10.208200000Z,2026-08-07 05:31:50 UTC
2018-06-08,btc,23973.3547276,flash,2026-04-02T11:01:52.263397000Z,182739349.6097045,flash,2026-04-02T11:01:57.488729000Z,26406.22434853,flash,2026-04-02T10:48:49.332790000Z,201284147.25131783,flash,2026-04-02T11:01:57.436859000Z,2185854.82811927,flash,2026-04-02T10:48:40.067522000Z,16661902106.336388,flash,2026-04-02T11:01:57.409870000Z,2026-08-07 05:31:50 UTC
2018-06-09,btc,18715.7451389,flash,2026-04-02T11:13:21.156187000Z,141419383.72249633,flash,2026-04-02T11:13:25.957549000Z,15191.02444935,flash,2026-04-02T11:02:32.477403000Z,114785989.00533625,flash,2026-04-02T11:13:25.866768000Z,2189379.54880882,flash,2026-04-02T11:02:22.127622000Z,16543327782.533484,flash,2026-04-02T11:13:25.807959000Z,2026-08-07 05:31:50 UTC
2018-06-10,btc,34035.89711148,flash,2026-04-02T11:24:37.145411000Z,229563133.7667328,flash,2026-04-02T11:24:43.635113000Z,25841.85183561,flash,2026-04-02T11:14:04.529030000Z,174296463.23961017,flash,2026-04-02T11:24:43.588993000Z,2197573.59408469,flash,2026-04-02T11:13:55.480736000Z,14822053295.34112,flash,2026-04-02T11:24:43.542816000Z,2026-08-07 05:31:50 UTC
2018-06-11,btc,39883.32920572,flash,2026-04-02T11:34:40.134595000Z,273178976.4072818,flash,2026-04-02T11:34:46.796874000Z,45435.44784195,flash,2026-04-02T11:25:22.261699000Z,311207950.3205122,flash,2026-04-02T11:34:46.748808000Z,2192021.47544846,flash,2026-04-02T11:25:13.205506000Z,15014147385.667818,flash,2026-04-02T11:34:46.708677000Z,2026-08-07 05:31:50 UTC
2018-06-12,btc,36503.81387694,flash,2026-04-02T11:46:03.010483000Z,238249430.34983057,flash,2026-04-02T11:46:09.700769000Z,36119.97469462,flash,2026-04-02T11:35:35.534569000Z,235744227.28140667,flash,2026-04-02T11:46:09.656242000Z,2192405.31463078,flash,2026-04-02T11:35:20.805952000Z,14309171065.45664,flash,2026-04-02T11:46:09.617089000Z,2026-08-07 05:31:50 UTC
2018-06-13,btc,41282.1594278,flash,2026-04-02T11:56:53.730903000Z,260346482.0361506,flash,2026-04-02T11:57:01.028008000Z,36152.48854201,flash,2026-04-02T11:46:51.622441000Z,227996145.04725385,flash,2026-04-02T11:57:00.985474000Z,2197534.98551657,flash,2026-04-02T11:46:40.981194000Z,13858783323.36772,flash,2026-04-02T11:57:00.947314000Z,2026-08-07 05:31:50 UTC
2018-06-14,btc,41037.67095556,flash,2026-04-02T12:07:25.921207000Z,272070324.8677732,flash,2026-04-02T12:07:32.314643000Z,41198.03167887,flash,2026-04-02T11:57:39.230591000Z,273133479.60026836,flash,2026-04-02T12:07:32.277428000Z,2197374.62479326,flash,2026-04-02T11:57:29.879584000Z,14568088639.121584,flash,2026-04-02T12:07:32.246886000Z,2026-08-07 05:31:50 UTC
2018-06-15,btc,30233.62302352,flash,2026-04-02T12:18:34.751137000Z,193485332.5941992,flash,2026-04-02T12:18:40.947926000Z,30333.57597536,flash,2026-04-02T12:08:12.037520000Z,194124998.90595713,flash,2026-04-02T12:18:40.904904000Z,2197274.67184142,flash,2026-04-02T12:08:00.751766000Z,14061841690.336369,flash,2026-04-02T12:18:40.841269000Z,2026-08-07 05:31:50 UTC
2018-06-16,btc,15171.88370773,flash,2026-04-02T12:29:15.940267000Z,98546168.51585539,flash,2026-04-02T12:29:20.655750000Z,17384.74833704,flash,2026-04-02T12:19:13.938982000Z,112919422.01974653,flash,2026-04-02T12:29:20.606450000Z,2195061.80721211,flash,2026-04-02T12:19:04.932399000Z,14257618560.97218,flash,2026-04-02T12:29:20.562466000Z,2026-08-07 05:31:50 UTC
2018-06-17,btc,21552.81189464,flash,2026-04-02T12:39:46.202055000Z,139030593.78614017,flash,2026-04-02T12:39:50.459754000Z,18848.98497832,flash,2026-04-02T12:29:52.218778000Z,121589033.7934784,flash,2026-04-02T12:39:50.411584000Z,2197765.63412843,flash,2026-04-02T12:29:45.779493000Z,14177113529.749584,flash,2026-04-02T12:39:50.288254000Z,2026-08-07 05:31:50 UTC
2018-06-18,btc,26886.71058676,flash,2026-04-02T12:42:47.627626000Z,180243468.92750812,flash,2026-04-02T12:42:52.935060000Z,25884.65673774,flash,2026-04-02T12:40:31.086133000Z,173525887.71887687,flash,2026-04-02T12:42:52.885805000Z,2198767.68797745,flash,2026-04-02T12:40:22.186340000Z,14740126508.518736,flash,2026-04-02T12:42:52.846954000Z,2026-08-07 05:31:50 UTC
2018-06-19,btc,23862.01949515,flash,2026-04-02T12:54:14.528189000Z,160651256.4558249,flash,2026-04-02T12:54:20.011836000Z,27047.10077915,flash,2026-04-02T12:43:36.055365000Z,182094844.25829625,flash,2026-04-02T12:54:19.971050000Z,2195582.60669345,flash,2026-04-02T12:43:24.928476000Z,14781779240.83708,flash,2026-04-02T12:54:19.940412000Z,2026-08-07 05:31:50 UTC
2018-06-20,btc,24464.42100862,flash,2026-04-02T13:06:27.086991000Z,165213294.94546115,flash,2026-04-02T13:06:32.210350000Z,26974.95149437,flash,2026-04-02T12:55:07.691978000Z,182167426.55828953,flash,2026-04-02T13:06:32.161654000Z,2193072.0762077,flash,2026-04-02T12:54:55.234651000Z,14810269314.58926,flash,2026-04-02T13:06:32.130032000Z,2026-08-07 05:31:50 UTC
2018-06-21,btc,29606.84042887,flash,2026-04-02T13:09:44.067459000Z,198969017.97231928,flash,2026-04-02T13:09:49.345744000Z,30837.05907036,flash,2026-04-02T13:07:12.833459000Z,207236546.40300664,flash,2026-04-02T13:09:49.303575000Z,2191841.85756621,flash,2026-04-02T13:07:03.311242000Z,14729995353.550728,flash,2026-04-02T13:09:49.274109000Z,2026-08-07 05:31:50 UTC
2018-06-22,btc,44616.75163393,flash,2026-04-02T13:22:20.221547000Z,270358591.1145063,flash,2026-04-02T13:22:28.860561000Z,42567.68179476,flash,2026-04-02T13:10:32.389373000Z,257942096.98336616,flash,2026-04-02T13:22:28.823289000Z,2193890.92740538,flash,2026-04-02T13:10:18.411609000Z,13294048501.306604,flash,2026-04-02T13:22:28.795842000Z,2026-08-07 05:31:50 UTC
2018-06-23,btc,17079.65007687,flash,2026-04-02T13:34:31.020397000Z,105453615.80720888,flash,2026-04-02T13:34:35.173132000Z,18633.13391338,flash,2026-04-02T13:22:59.582127000Z,115045175.75842166,flash,2026-04-02T13:34:35.137124000Z,2192337.44356887,flash,2026-04-02T13:22:52.468265000Z,13535986361.158388,flash,2026-04-02T13:34:35.095678000Z,2026-08-07 05:31:50 UTC
2018-06-24,btc,27095.94251687,flash,2026-04-02T13:46:01.409220000Z,166544863.7141014,flash,2026-04-02T13:46:06.834862000Z,23364.77049492,flash,2026-04-02T13:35:09.263521000Z,143611262.65915966,flash,2026-04-02T13:46:06.790102000Z,2196068.61559082,flash,2026-04-02T13:34:59.030264000Z,13498107624.884256,flash,2026-04-02T13:46:06.744372000Z,2026-08-07 05:31:50 UTC
2018-06-25,btc,37498.52959253,flash,2026-04-02T13:58:54.096642000Z,234123398.49523047,flash,2026-04-02T13:58:59.919956000Z,36263.88999185,flash,2026-04-02T13:46:51.232864000Z,226414882.39155963,flash,2026-04-02T13:58:59.808960000Z,2197303.2551915,flash,2026-04-02T13:46:38.801164000Z,13718940748.347296,flash,2026-04-02T13:58:59.776698000Z,2026-08-07 05:31:50 UTC
2018-06-26,btc,26239.56263359,flash,2026-04-02T14:11:38.057526000Z,159959752.58362243,flash,2026-04-02T14:11:43.905427000Z,25586.02590242,flash,2026-04-02T13:59:41.178157000Z,155975708.5169565,flash,2026-04-02T14:11:43.837657000Z,2197956.79192267,flash,2026-04-02T13:59:29.343985000Z,13399027626.145315,flash,2026-04-02T14:11:43.760704000Z,2026-08-07 05:31:50 UTC
2018-06-27,btc,37051.73389578,flash,2026-04-02T14:14:49.579544000Z,227467622.47861436,flash,2026-04-02T14:14:54.760740000Z,33218.19613969,flash,2026-04-02T14:12:27.554115000Z,203932807.03616855,flash,2026-04-02T14:14:54.708175000Z,2201790.32967876,flash,2026-04-02T14:12:17.896077000Z,13517208476.591011,flash,2026-04-02T14:14:54.617502000Z,2026-08-07 05:31:50 UTC
2018-06-28,btc,32732.16185454,flash,2026-04-02T14:17:49.251645000Z,191765814.53883737,flash,2026-04-02T14:17:54.650059000Z,25043.71222107,flash,2026-04-02T14:15:31.816993000Z,146721988.4373023,flash,2026-04-02T14:17:54.603975000Z,2209478.77931223,flash,2026-04-02T14:15:22.873025000Z,12944531427.652027,flash,2026-04-02T14:17:54.571017000Z,2026-08-07 05:31:50 UTC
2018-06-29,btc,31593.36626879,flash,2026-04-02T14:21:17.026960000Z,196539605.5270268,flash,2026-04-02T14:21:23.119959000Z,26943.25421433,flash,2026-04-02T14:18:35.703946000Z,167611659.67078286,flash,2026-04-02T14:21:23.068895000Z,2214128.89136669,flash,2026-04-02T14:18:23.312549000Z,13773904787.25548,flash,2026-04-02T14:21:23.028188000Z,2026-08-07 05:31:50 UTC
2018-06-30,btc,23359.90629234,flash,2026-04-02T14:34:48.878186000Z,148932045.72947246,flash,2026-04-02T14:34:53.628096000Z,21667.08147657,flash,2026-04-02T14:22:04.212617000Z,138139371.31891993,flash,2026-04-02T14:34:53.581297000Z,2215821.71618246,flash,2026-04-02T14:21:54.574068000Z,14127062713.049393,flash,2026-04-02T14:34:53.540568000Z,2026-08-07 05:31:50 UTC
2018-07-01,btc,14382.58081797,flash,2026-04-02T14:48:46.078492000Z,91493386.13088208,flash,2026-04-02T14:48:50.383943000Z,15000.26297814,flash,2026-04-02T14:36:46.872167000Z,95422710.99279986,flash,2026-04-02T14:48:50.338444000Z,2215204.03402229,flash,2026-04-02T14:36:29.830754000Z,14091804566.135956,flash,2026-04-02T14:48:50.287152000Z,2026-08-07 05:31:50 UTC
2018-07-02,btc,31078.33091954,flash,2026-04-02T15:02:51.861061000Z,205377021.3498408,flash,2026-04-02T15:02:57.814340000Z,31456.18966758,flash,2026-04-02T14:50:58.253665000Z,207874050.69045585,flash,2026-04-02T15:02:57.721944000Z,2214826.17527425,flash,2026-04-02T14:50:47.645209000Z,14636384555.629112,flash,2026-04-02T15:02:57.680237000Z,2026-08-07 05:31:50 UTC
2018-07-03,btc,27619.96178027,flash,2026-04-02T15:15:24.589996000Z,179483014.70606002,flash,2026-04-02T15:15:29.666167000Z,44688.83755208,flash,2026-04-02T15:03:46.915023000Z,290401824.28081167,flash,2026-04-02T15:15:29.608627000Z,2197757.29950244,flash,2026-04-02T15:03:37.327878000Z,14281703531.853731,flash,2026-04-02T15:15:29.576116000Z,2026-08-07 05:31:50 UTC
2018-07-04,btc,21889.52420216,flash,2026-04-02T15:26:50.200556000Z,144018477.17652595,flash,2026-04-02T15:26:55.212809000Z,23263.41579002,flash,2026-04-02T15:16:11.269687000Z,153057767.95607206,flash,2026-04-02T15:26:55.162887000Z,2196383.40791458,flash,2026-04-02T15:15:59.402190000Z,14450738663.037392,flash,2026-04-02T15:26:55.126266000Z,2026-08-07 05:31:50 UTC
2018-07-05,btc,35031.47429821,flash,2026-04-02T15:38:24.854638000Z,228941138.0249147,flash,2026-04-02T15:38:30.851369000Z,32521.69306906,flash,2026-04-02T15:27:31.552844000Z,212538968.76695317,flash,2026-04-02T15:38:30.789285000Z,2198893.18914373,flash,2026-04-02T15:27:22.383604000Z,14370423146.693619,flash,2026-04-02T15:38:30.736073000Z,2026-08-07 05:31:50 UTC
2018-07-06,btc,32575.17772012,flash,2026-04-02T15:50:47.692661000Z,214945977.72626844,flash,2026-04-02T15:50:53.857429000Z,37675.41834274,flash,2026-04-02T15:39:12.483816000Z,248599706.853621,flash,2026-04-02T15:50:53.783430000Z,2193792.94852111,flash,2026-04-02T15:38:59.891764000Z,14475653035.581541,flash,2026-04-02T15:50:53.744793000Z,2026-08-07 05:31:50 UTC
2018-07-07,btc,14480.6367943,flash,2026-04-02T15:53:12.813426000Z,97568446.67199315,flash,2026-04-02T15:53:17.490383000Z,13888.76879715,flash,2026-04-02T15:51:26.295654000Z,93580525.28862417,flash,2026-04-02T15:53:17.448186000Z,2194384.81651826,flash,2026-04-02T15:51:19.289201000Z,14785449078.6324,flash,2026-04-02T15:53:17.400993000Z,2026-08-07 05:31:50 UTC
2018-07-08,btc,13835.99606149,flash,2026-04-02T15:55:54.459916000Z,92769246.43766464,flash,2026-04-02T15:55:59.035229000Z,19066.9922637,flash,2026-04-02T15:53:50.185572000Z,127842657.3898392,flash,2026-04-02T15:55:58.932849000Z,2189153.82031605,flash,2026-04-02T15:53:40.426581000Z,14678101189.411894,flash,2026-04-02T15:55:58.891090000Z,2026-08-07 05:31:50 UTC
2018-07-09,btc,21420.56946001,flash,2026-04-02T16:12:47.089771000Z,142747190.97826618,flash,2026-04-02T16:12:51.964357000Z,26528.17101294,flash,2026-04-02T15:56:45.336409000Z,176784370.7870539,flash,2026-04-02T16:12:51.877154000Z,2184046.21876312,flash,2026-04-02T15:56:34.503069000Z,14554536623.182455,flash,2026-04-02T16:12:51.827855000Z,2026-08-07 05:31:50 UTC
2018-07-10,btc,31355.41006032,flash,2026-04-02T16:27:10.109183000Z,197823916.05328456,flash,2026-04-02T16:27:16.055152000Z,27726.57822573,flash,2026-04-02T16:13:36.239302000Z,174929311.17213595,flash,2026-04-02T16:27:16.010959000Z,2187675.05059771,flash,2026-04-02T16:13:21.060963000Z,13802225667.875376,flash,2026-04-02T16:27:15.969737000Z,2026-08-07 05:31:50 UTC
2018-07-11,btc,23604.93935115,flash,2026-04-02T16:30:08.974974000Z,150551748.73458165,flash,2026-04-02T16:30:15.225039000Z,28588.02939225,flash,2026-04-02T16:27:59.440879000Z,182333779.97089297,flash,2026-04-02T16:30:15.162465000Z,2182691.96055661,flash,2026-04-02T16:27:46.520308000Z,13921158056.044777,flash,2026-04-02T16:30:15.077596000Z,2026-08-07 05:31:50 UTC
2018-07-12,btc,23238.42353701,flash,2026-04-02T16:45:31.269007000Z,143136295.3839309,flash,2026-04-02T16:45:38.222552000Z,24680.15245995,flash,2026-04-02T16:31:02.712398000Z,152016576.6409119,flash,2026-04-02T16:45:38.179486000Z,2181250.23163367,flash,2026-04-02T16:30:48.873395000Z,13435338114.22891,flash,2026-04-02T16:45:38.147662000Z,2026-08-07 05:31:50 UTC
2018-07-13,btc,27512.69419302,flash,2026-04-02T16:49:36.037992000Z,170825921.28822216,flash,2026-04-02T16:49:42.711373000Z,33986.49720499,flash,2026-04-02T16:46:27.265640000Z,211021670.7847876,flash,2026-04-02T16:49:42.617210000Z,2174776.4286217,flash,2026-04-02T16:46:13.695061000Z,13503155467.393791,flash,2026-04-02T16:49:42.562485000Z,2026-08-07 05:31:50 UTC
2018-07-14,btc,10628.86116906,flash,2026-04-02T17:02:43.208702000Z,66484722.132611,flash,2026-04-02T17:02:48.992213000Z,14351.40860908,flash,2026-04-02T16:50:23.783729000Z,89769675.07711163,flash,2026-04-02T17:02:48.949156000Z,2171053.88118168,flash,2026-04-02T16:50:10.853472000Z,13580186224.038904,flash,2026-04-02T17:02:48.873033000Z,2026-08-07 05:31:50 UTC
2018-07-15,btc,13493.99770906,flash,2026-04-02T17:13:03.571227000Z,85654557.52889904,flash,2026-04-02T17:13:07.825754000Z,13671.19328561,flash,2026-04-02T17:03:26.012941000Z,86779324.9279092,flash,2026-04-02T17:13:07.774036000Z,2170876.68560513,flash,2026-04-02T17:03:17.614455000Z,13779866127.475677,flash,2026-04-02T17:13:07.741064000Z,2026-08-07 05:31:50 UTC
2018-07-16,btc,33056.32052747,flash,2026-04-02T17:23:39.659104000Z,221834601.65092203,flash,2026-04-02T17:23:44.800322000Z,23368.07540599,flash,2026-04-02T17:13:51.070385000Z,156818654.2337249,flash,2026-04-02T17:23:44.755172000Z,2180564.93072661,flash,2026-04-02T17:13:41.021970000Z,14633351354.99215,flash,2026-04-02T17:23:44.717125000Z,2026-08-07 05:31:50 UTC
2018-07-17,btc,34713.88477595,flash,2026-04-02T17:33:20.739810000Z,254126285.34638733,flash,2026-04-02T17:33:27.293833000Z,26225.22472444,flash,2026-04-02T17:24:29.842989000Z,191984244.47768497,flash,2026-04-02T17:33:27.250289000Z,2189053.59077812,flash,2026-04-02T17:24:17.181610000Z,16025174394.59901,flash,2026-04-02T17:33:27.221132000Z,2026-08-07 05:31:50 UTC
2018-07-18,btc,35993.26631856,flash,2026-04-02T17:44:23.828228000Z,265487712.32144415,flash,2026-04-02T17:44:30.866188000Z,32359.60923524,flash,2026-04-02T17:34:16.901840000Z,238685718.36309665,flash,2026-04-02T17:44:30.828034000Z,2192687.24786144,flash,2026-04-02T17:34:01.659771000Z,16173345206.26598,flash,2026-04-02T17:44:30.787581000Z,2026-08-07 05:31:50 UTC
2018-07-19,btc,27719.94333863,flash,2026-04-02T17:47:24.792106000Z,206985767.65014327,flash,2026-04-02T17:47:32.737316000Z,28826.11388935,flash,2026-04-02T17:45:14.560003000Z,215245581.09188592,flash,2026-04-02T17:47:32.692240000Z,2191581.07731072,flash,2026-04-02T17:45:04.161816000Z,16364611071.283195,flash,2026-04-02T17:47:32.656751000Z,2026-08-07 05:31:50 UTC
2018-07-20,btc,34423.63936816,flash,2026-04-02T17:50:47.742681000Z,252230841.6112589,flash,2026-04-02T17:50:53.987562000Z,26744.11839116,flash,2026-04-02T17:48:14.154617000Z,195961020.21080413,flash,2026-04-02T17:50:53.950042000Z,2199260.59828772,flash,2026-04-02T17:48:01.484816000Z,16114546916.317036,flash,2026-04-02T17:50:53.917428000Z,2026-08-07 05:31:50 UTC
2018-07-21,btc,17676.84569941,flash,2026-04-02T18:03:05.676147000Z,130995425.0171179,flash,2026-04-02T18:03:10.527686000Z,16210.2133437,flash,2026-04-02T17:51:29.716145000Z,120126849.70413087,flash,2026-04-02T18:03:10.479161000Z,2200727.23064343,flash,2026-04-02T17:51:19.137202000Z,16308633555.278648,flash,2026-04-02T18:03:10.443978000Z,2026-08-07 05:31:50 UTC
2018-07-22,btc,11952.67487321,flash,2026-04-02T18:13:56.788475000Z,88443623.45667535,flash,2026-04-02T18:14:00.458024000Z,12387.05231854,flash,2026-04-02T18:03:41.667349000Z,91657792.30342835,flash,2026-04-02T18:14:00.413952000Z,2200292.8531981,flash,2026-04-02T18:03:32.726555000Z,16281031205.72914,flash,2026-04-02T18:14:00.381335000Z,2026-08-07 05:31:50 UTC
2018-07-23,btc,35482.96384885,flash,2026-04-02T18:17:17.959671000Z,273792177.62841195,flash,2026-04-02T18:17:23.751745000Z,26331.75620898,flash,2026-04-02T18:14:46.039409000Z,203180007.8468008,flash,2026-04-02T18:17:23.712910000Z,2209444.06083797,flash,2026-04-02T18:14:35.158486000Z,17048420851.816608,flash,2026-04-02T18:17:23.678801000Z,2026-08-07 05:31:50 UTC
2018-07-24,btc,41470.6364744,flash,2026-04-02T18:30:19.137555000Z,348254502.0197166,flash,2026-04-02T18:30:26.670609000Z,33760.8370118,flash,2026-04-02T18:18:09.052116000Z,283510562.67417306,flash,2026-04-02T18:30:26.612144000Z,2217153.86030057,flash,2026-04-02T18:17:56.002063000Z,18618807888.244225,flash,2026-04-02T18:30:26.571555000Z,2026-08-07 05:31:50 UTC
2018-07-25,btc,33291.693171,flash,2026-04-02T18:33:56.352691000Z,273082450.57058865,flash,2026-04-02T18:34:02.766907000Z,32261.01085019,flash,2026-04-02T18:31:14.540935000Z,264628051.67652,flash,2026-04-02T18:34:02.678522000Z,2218184.54262138,flash,2026-04-02T18:31:03.169880000Z,18195147588.483303,flash,2026-04-02T18:34:02.633329000Z,2026-08-07 05:31:50 UTC
2018-07-26,btc,24098.7681768,flash,2026-04-02T18:47:39.530293000Z,190715983.1910816,flash,2026-04-02T18:47:45.606346000Z,24849.60450721,flash,2026-04-02T18:34:44.073775000Z,196658049.93570393,flash,2026-04-02T18:47:45.543979000Z,2217433.70629097,flash,2026-04-02T18:34:32.113896000Z,17548616856.83396,flash,2026-04-02T18:47:45.501639000Z,2026-08-07 05:31:50 UTC
2018-07-27,btc,27066.77584957,flash,2026-04-02T18:51:14.781090000Z,221237725.2500026,flash,2026-04-02T18:51:20.586708000Z,29492.47916229,flash,2026-04-02T18:48:30.124810000Z,241064877.4021528,flash,2026-04-02T18:51:20.540009000Z,2215008.00297825,flash,2026-04-02T18:48:17.567533000Z,18104976178.65499,flash,2026-04-02T18:51:20.498107000Z,2026-08-07 05:31:50 UTC
2018-07-28,btc,12199.21067641,flash,2026-04-02T19:04:46.725580000Z,99915927.84723891,flash,2026-04-02T19:04:51.247027000Z,11460.59893165,flash,2026-04-02T18:51:56.435127000Z,93866431.71555305,flash,2026-04-02T19:04:51.201328000Z,2215746.61472301,flash,2026-04-02T18:51:46.684931000Z,18147762568.97784,flash,2026-04-02T19:04:51.168505000Z,2026-08-07 05:31:50 UTC
2018-07-29,btc,11648.1486161,flash,2026-04-02T19:16:59.914173000Z,95859671.86099507,flash,2026-04-02T19:17:04.406520000Z,11833.23894125,flash,2026-04-02T19:05:25.053378000Z,97382892.28153469,flash,2026-04-02T19:17:04.362469000Z,2215561.52439786,flash,2026-04-02T19:05:17.779636000Z,18233198057.163383,flash,2026-04-02T19:17:04.332715000Z,2026-08-07 05:31:50 UTC
2018-07-30,btc,29576.46546732,flash,2026-04-02T19:29:01.380154000Z,241694129.34667197,flash,2026-04-02T19:29:07.456234000Z,26708.95183464,flash,2026-04-02T19:17:45.066423000Z,218261268.12104335,flash,2026-04-02T19:29:07.399035000Z,2218429.03803054,flash,2026-04-02T19:17:32.837393000Z,18128646083.711742,flash,2026-04-02T19:29:07.357974000Z,2026-08-07 05:31:50 UTC
2018-07-31,btc,33831.93973517,flash,2026-04-02T19:32:19.739166000Z,261356235.31822452,flash,2026-04-02T19:32:25.902015000Z,27558.18315631,flash,2026-04-02T19:29:54.619510000Z,212890631.11140284,flash,2026-04-02T19:32:25.849765000Z,2224702.7946094,flash,2026-04-02T19:29:43.006317000Z,17186125053.79377,flash,2026-04-02T19:32:25.816739000Z,2026-08-07 05:31:50 UTC
2018-08-01,btc,26523.33140024,flash,2026-04-02T19:46:28.670323000Z,201489738.9193244,flash,2026-04-02T19:46:34.242359000Z,32488.03948644,flash,2026-04-02T19:34:19.218492000Z,246801824.97980872,flash,2026-04-02T19:46:34.196572000Z,2218738.0865232,flash,2026-04-02T19:33:56.457527000Z,16855083210.997988,flash,2026-04-02T19:46:34.159564000Z,2026-08-07 05:31:50 UTC
2018-08-02,btc,23959.56574856,flash,2026-04-02T19:59:03.749633000Z,180719688.67295295,flash,2026-04-02T19:59:09.743951000Z,20408.40458311,flash,2026-04-02T19:48:33.085072000Z,153934364.30678928,flash,2026-04-02T19:59:09.701273000Z,2222289.24768865,flash,2026-04-02T19:48:23.676231000Z,16762049245.724792,flash,2026-04-02T19:59:09.668364000Z,2026-08-07 05:31:50 UTC
