date,symbol,project,vol_usd
2022-06-12,LDO,balancer,174293.42304672117
2022-06-12,LDO,sushiswap,494365.4484334084
2022-06-12,LDO,uniswap,263058.52124609466
2022-06-12,LINK,0x-API,238448.621613434
2022-06-12,LINK,1inch-LOP,99014.70877340584
2022-06-12,LINK,airswap,169652.60852637974
2022-06-12,LINK,balancer,145266.66843599416
2022-06-12,LINK,bancor,1194760.84204294
2022-06-12,LINK,defiswap,1494891.6357939087
2022-06-12,LINK,shibaswap,3179.1079734350274
2022-06-12,LINK,sushiswap,211245.2565595431
2022-06-12,LINK,uniswap,4634196.072381918
2022-06-12,PENDLE,sushiswap,24296.714936272325
2022-06-12,TRX,uniswap,10291.04
2022-06-12,UNI,0x-API,107944.7039138284
2022-06-12,UNI,balancer,38.32838327153195
2022-06-12,UNI,bancor,3625.4337341535484
2022-06-12,UNI,defiswap,489.47921564362787
2022-06-12,UNI,shibaswap,121.89507966001555
2022-06-12,UNI,sushiswap,7263.083547446657
2022-06-12,UNI,uniswap,1560963.7535885372
2022-06-13,AAVE,0x-API,50732.832975729674
2022-06-13,AAVE,balancer,4726582.853290819
2022-06-13,AAVE,bancor,19760.274034717942
2022-06-13,AAVE,sushiswap,1160690.1191330168
2022-06-13,AAVE,uniswap,517507.09382868744
2022-06-13,CRV,0x-API,267810.52497828065
2022-06-13,CRV,1inch-LOP,18916.1976855909
2022-06-13,CRV,airswap,99.47119660600002
2022-06-13,CRV,curve,10124467.124682354
2022-06-13,CRV,defiswap,2516.6576843890566
2022-06-13,CRV,sushiswap,497884.37463923165
2022-06-13,CRV,uniswap,1697671.4992886654
2022-06-13,DOGE,uniswap,253517.34236460758
2022-06-13,LDO,0x-API,94567.29579109816
2022-06-13,LDO,balancer,556259.4762405915
2022-06-13,LDO,sushiswap,2622464.342888309
2022-06-13,LDO,uniswap,1136385.8886537957
2022-06-13,LINK,0x-API,1570325.5386518713
2022-06-13,LINK,1inch-LOP,125002.32487676364
2022-06-13,LINK,airswap,500.70550000000003
2022-06-13,LINK,balancer,365585.1016751756
2022-06-13,LINK,bancor,3704313.8881836673
2022-06-13,LINK,defiswap,782303.9810737352
2022-06-13,LINK,shibaswap,2777.6065881926443
2022-06-13,LINK,sushiswap,433994.18802258815
2022-06-13,LINK,uniswap,10576219.651941506
2022-06-13,PENDLE,sushiswap,30453.95245343954
2022-06-13,TIA,uniswap,61.81100000000001
2022-06-13,TRX,uniswap,11626.2
2022-06-13,UNI,0x-API,84801.49421313299
2022-06-13,UNI,1inch-LOP,9932.395463512197
2022-06-13,UNI,balancer,2044.117618059484
2022-06-13,UNI,bancor,3525.5096236414734
2022-06-13,UNI,defiswap,1331.8168675149502
2022-06-13,UNI,shibaswap,343.9444630592996
2022-06-13,UNI,sushiswap,115385.14620201218
2022-06-13,UNI,uniswap,5910668.913169302
2022-06-14,AAVE,0x-API,274119.09857560764
2022-06-14,AAVE,balancer,4082684.1315505984
2022-06-14,AAVE,bancor,18948.57126154562
2022-06-14,AAVE,sushiswap,431466.40121297305
2022-06-14,AAVE,uniswap,151622.83686297786
2022-06-14,ATOM,sushiswap,3667.9090942307694
2022-06-14,ATOM,uniswap,1068.775724769231
2022-06-14,CRV,0x-API,149709.59751016248
2022-06-14,CRV,1inch-LOP,39643.00587380386
2022-06-14,CRV,airswap,37992.935063544224
2022-06-14,CRV,curve,4579284.061510578
2022-06-14,CRV,defiswap,717.1420584511611
2022-06-14,CRV,sushiswap,316055.19377287704
2022-06-14,CRV,uniswap,530604.2816937261
2022-06-14,DOGE,uniswap,147778.29110077184
2022-06-14,LDO,0x-API,96809.66782344536
2022-06-14,LDO,balancer,119233.67780415787
2022-06-14,LDO,sushiswap,442297.6959074487
2022-06-14,LDO,uniswap,176313.98865910433
2022-06-14,LINK,0x-API,489268.4658395604
2022-06-14,LINK,1inch-LOP,60802.18716561503
2022-06-14,LINK,balancer,288220.3007237165
2022-06-14,LINK,bancor,6455841.025217476
2022-06-14,LINK,defiswap,54820.19695736858
2022-06-14,LINK,shibaswap,4799.670823942088
2022-06-14,LINK,sushiswap,506644.63597329985
2022-06-14,LINK,uniswap,7525191.825593562
2022-06-14,PENDLE,sushiswap,11502.9028258892
2022-06-14,UNI,0x-API,55417.33073345561
2022-06-14,UNI,1inch-LOP,15309.85594923917
2022-06-14,UNI,balancer,1047.6396300413585
2022-06-14,UNI,bancor,14298.181593493717
2022-06-14,UNI,defiswap,1550.7746088383815
2022-06-14,UNI,shibaswap,994.1418609799291
2022-06-14,UNI,sushiswap,142093.4153280792
2022-06-14,UNI,uniswap,2074047.870105508
2022-06-15,AAVE,0x-API,139148.8521375385
2022-06-15,AAVE,1inch-LOP,34346.05136997567
2022-06-15,AAVE,balancer,3729236.398563051
2022-06-15,AAVE,bancor,23334.770693639406
2022-06-15,AAVE,defiswap,12.137
2022-06-15,AAVE,sushiswap,518819.72335325676
2022-06-15,AAVE,uniswap,153383.94243020567
2022-06-15,ATOM,sushiswap,1519.9420038461537
2022-06-15,ATOM,uniswap,455.98260115384625
2022-06-15,CRV,0x-API,114877.21161647918
2022-06-15,CRV,1inch-LOP,19221.878952400002
2022-06-15,CRV,airswap,28514.368755642074
2022-06-15,CRV,curve,6975853.563483587
2022-06-15,CRV,defiswap,435.8866108104
2022-06-15,CRV,sushiswap,458457.9508564573
2022-06-15,CRV,uniswap,719864.8708440725
2022-06-15,DOGE,uniswap,244342.14997055946
2022-06-15,LDO,0x-API,108390.14485159515
2022-06-15,LDO,balancer,108805.3970817173
2022-06-15,LDO,sushiswap,460115.70010456356
2022-06-15,LDO,uniswap,89309.82991143408
2022-06-15,LINK,0x-API,1165037.5818044874
2022-06-15,LINK,1inch-LOP,203367.39757185365
2022-06-15,LINK,airswap,690.2425081580001
2022-06-15,LINK,balancer,302334.06133946014
2022-06-15,LINK,bancor,5805005.179819764
2022-06-15,LINK,defiswap,400312.5541855111
2022-06-15,LINK,shibaswap,3503.1584999393694
2022-06-15,LINK,sushiswap,655488.9627914985
2022-06-15,LINK,uniswap,5561297.583701304
2022-06-15,PENDLE,sushiswap,27852.52408239486
2022-06-15,TRX,uniswap,10843.74
2022-06-15,UNI,0x-API,33126.561867898825
2022-06-15,UNI,1inch-LOP,9896.846876560001
2022-06-15,UNI,balancer,2479.2866964795116
2022-06-15,UNI,bancor,24434.92139938099
2022-06-15,UNI,defiswap,2151.499025305605
2022-06-15,UNI,shibaswap,1582.033268492806
2022-06-15,UNI,sushiswap,38551.484786415735
2022-06-15,UNI,uniswap,2999356.187409463
2022-06-16,AAVE,0x-API,4579.9388
2022-06-16,AAVE,balancer,3764483.6694423454
2022-06-16,AAVE,bancor,21020.387954072852
2022-06-16,AAVE,defiswap,7.07376
2022-06-16,AAVE,sushiswap,726389.9809912376
2022-06-16,AAVE,uniswap,291492.6921814365
2022-06-16,ATOM,uniswap,11.159990220117868
2022-06-16,CRV,0x-API,55254.85638767445
2022-06-16,CRV,1inch-LOP,27471.82260540757
2022-06-16,CRV,airswap,3976.16395496
2022-06-16,CRV,curve,3360438.965428529
2022-06-16,CRV,defiswap,460.03589645801145
2022-06-16,CRV,sushiswap,108476.0698347872
2022-06-16,CRV,uniswap,323765.90021541785
2022-06-16,DOGE,uniswap,55349.786295438855
2022-06-16,LDO,0x-API,56818.68893497989
2022-06-16,LDO,1inch-LOP,244824.8537020759
2022-06-16,LDO,balancer,546236.9657842739
2022-06-16,LDO,sushiswap,2090338.0115587679
2022-06-16,LDO,uniswap,916233.1216010756
2022-06-16,LINK,0x-API,345676.15686293336
2022-06-16,LINK,1inch-LOP,156514.13948915
2022-06-16,LINK,airswap,76084.3278603388
2022-06-16,LINK,balancer,117239.22320841916
2022-06-16,LINK,bancor,5235536.342804525
2022-06-16,LINK,defiswap,52953.06147296622
2022-06-16,LINK,shibaswap,119688.93424115764
2022-06-16,LINK,sushiswap,1234453.4916584375
2022-06-16,LINK,uniswap,3316907.8433435955
2022-06-16,PENDLE,sushiswap,4860.513175262284
2022-06-16,TRX,uniswap,6966.269576746257
2022-06-16,UNI,0x-API,199046.44967571503
2022-06-16,UNI,1inch-LOP,4901.49704598
2022-06-16,UNI,bancor,16806.52332581351
2022-06-16,UNI,defiswap,469.8073129826716
2022-06-16,UNI,sushiswap,115951.38914876399
2022-06-16,UNI,uniswap,2815922.467155584
2022-06-17,AAVE,0x-API,18048.149068408857
2022-06-17,AAVE,balancer,1670015.3575637534
2022-06-17,AAVE,bancor,9568.310948433138
2022-06-17,AAVE,sushiswap,133766.37465654744
2022-06-17,AAVE,uniswap,96771.6736613064
2022-06-17,CRV,0x-API,68529.28617914596
2022-06-17,CRV,1inch-LOP,1001.08
2022-06-17,CRV,airswap,53181.71857377615
2022-06-17,CRV,curve,1347031.9332047808
2022-06-17,CRV,defiswap,142.11242212354733
2022-06-17,CRV,sushiswap,56234.777911091915
2022-06-17,CRV,uniswap,109691.30526873987
2022-06-17,DOGE,uniswap,48625.01785609925
2022-06-17,LDO,0x-API,38010.83195298442
2022-06-17,LDO,balancer,198351.70701654023
2022-06-17,LDO,sushiswap,665948.4353116587
2022-06-17,LDO,uniswap,215586.19226762926
2022-06-17,LINK,0x-API,97340.94202812236
2022-06-17,LINK,1inch-LOP,164421.42527286126
2022-06-17,LINK,airswap,124386.68621310964
2022-06-17,LINK,balancer,27071.893350040067
2022-06-17,LINK,bancor,2578924.819650751
2022-06-17,LINK,defiswap,199750.131942702
2022-06-17,LINK,shibaswap,181.5984845836115
2022-06-17,LINK,sushiswap,70321.62403983406
2022-06-17,LINK,uniswap,1398945.839622955
2022-06-17,PENDLE,sushiswap,19460.43058290095
2022-06-17,TRX,uniswap,6254.618275364518
2022-06-17,UNI,0x-API,110159.74462364992
2022-06-17,UNI,1inch-LOP,0.5712961190132165
2022-06-17,UNI,balancer,240.43180982840346
2022-06-17,UNI,bancor,7528.411954296089
2022-06-17,UNI,defiswap,945.9912489886486
2022-06-17,UNI,shibaswap,825.1573850315915
2022-06-17,UNI,sushiswap,260559.404087718
2022-06-17,UNI,uniswap,1181855.8183568295
2022-06-18,AAVE,0x-API,186535.98481574917
2022-06-18,AAVE,balancer,2459245.619271524
2022-06-18,AAVE,bancor,8552.821196087829
2022-06-18,AAVE,sushiswap,570696.4063922818
2022-06-18,AAVE,uniswap,196587.2189591821
2022-06-18,ATOM,uniswap,52.45919103547514
2022-06-18,CRV,0x-API,167142.08149329576
2022-06-18,CRV,1inch-LOP,44298.49501394735
2022-06-18,CRV,bancor,30.164347790567042
2022-06-18,CRV,curve,4249236.12631375
2022-06-18,CRV,sushiswap,139172.32464990046
2022-06-18,CRV,uniswap,467810.0448176233
2022-06-18,DOGE,uniswap,74807.67235247002
2022-06-18,LDO,0x-API,25213.923061992653
2022-06-18,LDO,balancer,426038.4978110907
2022-06-18,LDO,sushiswap,1321641.1783069922
2022-06-18,LDO,uniswap,573489.8252164848
2022-06-18,LINK,0x-API,196780.06844355093
2022-06-18,LINK,1inch-LOP,98438.98851753723
2022-06-18,LINK,airswap,1274.78985267277
2022-06-18,LINK,balancer,98524.8469316269
2022-06-18,LINK,bancor,2955758.0575522217
2022-06-18,LINK,curve,378.84357698025127
2022-06-18,LINK,defiswap,31050.482083419527
2022-06-18,LINK,shibaswap,1845.814784201358
2022-06-18,LINK,sushiswap,177517.0267635594
2022-06-18,LINK,uniswap,3191618.463419864
2022-06-18,PENDLE,sushiswap,24602.00701438512
2022-06-18,TRX,uniswap,17228.309999999998
2022-06-18,UNI,0x-API,2145.673174645053
2022-06-18,UNI,1inch-LOP,1001.7069999999999
2022-06-18,UNI,balancer,477.5126035744879
2022-06-18,UNI,bancor,6531.201212537007
2022-06-18,UNI,defiswap,1169.3159027361316
2022-06-18,UNI,shibaswap,328.83673130144473
2022-06-18,UNI,sushiswap,198302.57747577023
2022-06-18,UNI,uniswap,1811367.3182418938
2022-06-19,AAVE,0x-API,29484.344485498492
2022-06-19,AAVE,balancer,2253015.6468606754
2022-06-19,AAVE,bancor,7688.870412467082
2022-06-19,AAVE,sushiswap,577542.4875571632
2022-06-19,AAVE,uniswap,431586.01170980907
2022-06-19,CRV,0x-API,18226.48003791721
2022-06-19,CRV,1inch-LOP,13522.731858994935
2022-06-19,CRV,airswap,24990.19219801722
2022-06-19,CRV,curve,2577441.3210209664
2022-06-19,CRV,defiswap,560.1799543294477
2022-06-19,CRV,sushiswap,86328.20364973767
2022-06-19,CRV,uniswap,204093.33088321047
2022-06-19,DOGE,uniswap,192989.03733797406
2022-06-19,LDO,0x-API,60659.76271137099
2022-06-19,LDO,balancer,355134.3720435282
2022-06-19,LDO,sushiswap,1244256.6414363296
2022-06-19,LDO,uniswap,366965.4955832889
2022-06-19,LINK,0x-API,511610.9710141538
2022-06-19,LINK,1inch-LOP,154274.1061185472
2022-06-19,LINK,airswap,15270.784949484547
2022-06-19,LINK,balancer,107570.29486465237
2022-06-19,LINK,bancor,1266692.834815878
2022-06-19,LINK,curve,862.3717325688073
2022-06-19,LINK,defiswap,21143.073840221474
2022-06-19,LINK,shibaswap,1221.765583260253
2022-06-19,LINK,sushiswap,166715.91653988202
2022-06-19,LINK,uniswap,2760994.403903921
2022-06-19,PENDLE,sushiswap,1655.1449524976554
2022-06-19,PEPE,uniswap,40376.85556872418
2022-06-19,TRX,uniswap,47.852593750000004
2022-06-19,UNI,0x-API,211785.8287262941
2022-06-19,UNI,1inch-LOP,18153.820232711998
2022-06-19,UNI,balancer,256.4370753777
2022-06-19,UNI,bancor,3987.840833828544
2022-06-19,UNI,defiswap,1236.482661899762
2022-06-19,UNI,shibaswap,386.80852624332874
2022-06-19,UNI,sushiswap,54601.82338763521
2022-06-19,UNI,uniswap,2210720.7498143795
2022-06-20,AAVE,0x-API,287583.7231231601
2022-06-20,AAVE,balancer,6997546.671330595
2022-06-20,AAVE,bancor,23238.322525759057
2022-06-20,AAVE,curve,230.66420032594993
2022-06-20,AAVE,defiswap,5.56695
2022-06-20,AAVE,sushiswap,893026.5713022227
2022-06-20,AAVE,uniswap,659964.8729610508
2022-06-20,ATOM,uniswap,71.21310796226675
2022-06-20,CRV,0x-API,141806.6116612261
2022-06-20,CRV,1inch-LOP,19144.263710961615
2022-06-20,CRV,balancer,69.81544626361571
2022-06-20,CRV,curve,3361869.0352966436
2022-06-20,CRV,defiswap,1952.350963440698
2022-06-20,CRV,sushiswap,201475.70019995674
2022-06-20,CRV,uniswap,982586.9220783188
2022-06-20,DOGE,uniswap,63142.39112682376
2022-06-20,LDO,0x-API,13108.647718476794
2022-06-20,LDO,balancer,134126.58461845084
2022-06-20,LDO,sushiswap,520960.7817767303
2022-06-20,LDO,uniswap,82978.18417435253
2022-06-20,LINK,0x-API,365173.66829717427
2022-06-20,LINK,1inch-LOP,24639.604778328554
2022-06-20,LINK,airswap,6567.822982292
2022-06-20,LINK,balancer,112992.72652983652
2022-06-20,LINK,bancor,1299464.5702109353
2022-06-20,LINK,defiswap,34970.62073890534
2022-06-20,LINK,shibaswap,2878.433851336241
2022-06-20,LINK,sushiswap,125522.3439051042
2022-06-20,LINK,uniswap,1971448.3367906234
2022-06-20,PENDLE,sushiswap,7471.9102021832205
2022-06-20,TRX,uniswap,53.925486875000004
2022-06-20,UNI,0x-API,221229.3924112765
2022-06-20,UNI,balancer,881.7159367797345
2022-06-20,UNI,bancor,1180.5717414778496
2022-06-20,UNI,defiswap,1744.1549938824146
2022-06-20,UNI,shibaswap,1288.1467102435665
2022-06-20,UNI,sushiswap,74055.18514132356
2022-06-20,UNI,uniswap,2470967.072176181
2022-06-21,AAVE,0x-API,100985.59766440622
2022-06-21,AAVE,1inch-LOP,13616.7425312256
2022-06-21,AAVE,balancer,8490830.504291106
2022-06-21,AAVE,bancor,24386.486947877573
2022-06-21,AAVE,curve,210.52550758901268
2022-06-21,AAVE,defiswap,48.55884
2022-06-21,AAVE,sushiswap,1570737.287358339
2022-06-21,AAVE,uniswap,3189005.581986132
2022-06-21,CRV,0x-API,119528.96847314858
2022-06-21,CRV,1inch-LOP,25273.66562745867
2022-06-21,CRV,airswap,4972.341897670241
2022-06-21,CRV,curve,2425285.46479954
2022-06-21,CRV,defiswap,1393.2222197753536
2022-06-21,CRV,sushiswap,344616.45791290427
2022-06-21,CRV,uniswap,2068591.7375736895
2022-06-21,DOGE,uniswap,144535.52895962002
2022-06-21,LDO,0x-API,133510.39534744923
2022-06-21,LDO,1inch-LOP,27358.297026648965
2022-06-21,LDO,balancer,961820.3865732078
2022-06-21,LDO,sushiswap,2671556.613695144
2022-06-21,LDO,uniswap,931064.4921158288
2022-06-21,LINK,0x-API,239669.0404737393
2022-06-21,LINK,1inch-LOP,165985.20773988686
2022-06-21,LINK,airswap,1752.1888235528
2022-06-21,LINK,balancer,66976.30701528059
2022-06-21,LINK,bancor,984169.934943478
2022-06-21,LINK,defiswap,19919.470769700565
2022-06-21,LINK,shibaswap,13037.197957679275
2022-06-21,LINK,sushiswap,122148.92619329796
2022-06-21,LINK,uniswap,2174377.353620524
2022-06-21,PENDLE,sushiswap,5409.126085316011
2022-06-21,TRX,uniswap,3443.6099999999997
2022-06-21,UNI,0x-API,285012.7197874267
2022-06-21,UNI,balancer,3530.1226721746084
2022-06-21,UNI,bancor,11922.134928810367
2022-06-21,UNI,defiswap,3264.3308852043656
2022-06-21,UNI,shibaswap,2849.591857766158
2022-06-21,UNI,sushiswap,57513.34052390062
2022-06-21,UNI,uniswap,5758236.318231259
2022-06-22,AAVE,0x-API,41643.55632741208
2022-06-22,AAVE,balancer,4119028.9713070057
2022-06-22,AAVE,bancor,5761.018234676676
2022-06-22,AAVE,sushiswap,925551.711982375
2022-06-22,AAVE,uniswap,1316493.9360038533
2022-06-22,ATOM,sushiswap,803.8800000000001
2022-06-22,ATOM,uniswap,533.047865742762
2022-06-22,CRV,0x-API,38815.0224250177
2022-06-22,CRV,1inch-LOP,3062.285625153447
2022-06-22,CRV,airswap,298.19115488100005
2022-06-22,CRV,balancer,46.23216681566513
2022-06-22,CRV,curve,2224942.5824710797
2022-06-22,CRV,defiswap,1258.4502530339935
2022-06-22,CRV,sushiswap,109124.99865608575
2022-06-22,CRV,uniswap,422753.70294543833
2022-06-22,DOGE,uniswap,44115.47787055948
2022-06-22,LDO,0x-API,36521.762055877414
2022-06-22,LDO,balancer,131882.77257615706
2022-06-22,LDO,sushiswap,340046.0634503326
2022-06-22,LDO,uniswap,1482537.2563723675
2022-06-22,LINK,0x-API,118278.33772565924
2022-06-22,LINK,1inch-LOP,70633.78123433235
2022-06-22,LINK,airswap,2515.66034904641
2022-06-22,LINK,balancer,57227.28249897024
2022-06-22,LINK,bancor,677025.0289667052
2022-06-22,LINK,curve,2416.518454100593
2022-06-22,LINK,defiswap,12007.851881527436
2022-06-22,LINK,shibaswap,823.0729918984474
2022-06-22,LINK,sushiswap,89113.73704827906
2022-06-22,LINK,uniswap,1497294.655471183
2022-06-22,PENDLE,sushiswap,11032.733093355133
2022-06-22,TIA,uniswap,277.66751800266223
2022-06-22,TRX,uniswap,3303.54
2022-06-22,UNI,0x-API,116140.82853292953
2022-06-22,UNI,1inch-LOP,4378.1696
2022-06-22,UNI,balancer,2425.4169800251534
2022-06-22,UNI,bancor,8660.19803376946
2022-06-22,UNI,defiswap,2614.265116556831
2022-06-22,UNI,shibaswap,1095685.7519508868
2022-06-22,UNI,sushiswap,163556.94682793482
2022-06-22,UNI,uniswap,6562265.02159958
2022-06-23,AAVE,0x-API,24756.218701134305
2022-06-23,AAVE,1inch-LOP,28377.10816397244
2022-06-23,AAVE,balancer,2918599.857933017
2022-06-23,AAVE,bancor,8377.18470928476
2022-06-23,AAVE,sushiswap,534482.9357009546
2022-06-23,AAVE,uniswap,806223.2407400041
2022-06-23,ATOM,uniswap,103.66351351650981
2022-06-23,CRV,0x-API,282469.54271811363
2022-06-23,CRV,1inch-LOP,18166.227414748682
2022-06-23,CRV,balancer,95.19502145405276
2022-06-23,CRV,curve,4746382.099021427
2022-06-23,CRV,defiswap,2263.508853157073
2022-06-23,CRV,sushiswap,385008.63259314006
2022-06-23,CRV,uniswap,1120225.7254711078
2022-06-23,DOGE,uniswap,34249.05322865314
2022-06-23,LDO,0x-API,20765.52197
2022-06-23,LDO,balancer,75363.98395295824
2022-06-23,LDO,sushiswap,213359.52749395047
2022-06-23,LDO,uniswap,43599.152384974805
2022-06-23,LINK,0x-API,456495.0553197244
2022-06-23,LINK,1inch-LOP,77209.16121787883
2022-06-23,LINK,airswap,6757.743729605677
2022-06-23,LINK,balancer,46519.663002544985
2022-06-23,LINK,bancor,315778.0855411119
2022-06-23,LINK,curve,1438.8488619950426
2022-06-23,LINK,defiswap,6669.222418958145
2022-06-23,LINK,shibaswap,2618.04550192317
2022-06-23,LINK,sushiswap,242583.4732143884
2022-06-23,LINK,uniswap,1946136.2285000286
2022-06-23,PENDLE,sushiswap,15113.398217670598
2022-06-23,UNI,0x-API,56421.20868254154
2022-06-23,UNI,1inch-LOP,19909.026906698564
2022-06-23,UNI,balancer,1252.4637112924718
2022-06-23,UNI,bancor,6549.231828088364
2022-06-23,UNI,defiswap,1866.6146866728218
2022-06-23,UNI,shibaswap,1170.0822040730711
2022-06-23,UNI,sushiswap,23090.509008345354
2022-06-23,UNI,uniswap,3604681.1907626926
2022-06-24,AAVE,0x-API,273005.0710441108
2022-06-24,AAVE,1inch-LOP,20701.83808970158
2022-06-24,AAVE,balancer,3661866.7475194656
2022-06-24,AAVE,bancor,5913.893946107861
2022-06-24,AAVE,sushiswap,537297.9620862172
2022-06-24,AAVE,uniswap,782274.3522321356
2022-06-24,ATOM,sushiswap,620.0245612330699
2022-06-24,ATOM,uniswap,1252.8226852020402
2022-06-24,CRV,0x-API,63401.18308503712
2022-06-24,CRV,1inch-LOP,9825.742695164896
2022-06-24,CRV,curve,3081541.1201024703
2022-06-24,CRV,defiswap,249.1194964105295
2022-06-24,CRV,sushiswap,71200.84537766178
2022-06-24,CRV,uniswap,174600.64867200283
2022-06-24,DOGE,uniswap,39526.06720178529
2022-06-24,LDO,0x-API,104643.35419800987
2022-06-24,LDO,balancer,357310.12073209515
2022-06-24,LDO,sushiswap,1278176.800602506
2022-06-24,LDO,uniswap,220569.72601920398
2022-06-24,LINK,0x-API,483314.32248484663
2022-06-24,LINK,1inch-LOP,79489.49975680048
2022-06-24,LINK,airswap,40279.55175600741
2022-06-24,LINK,balancer,41914.77128978444
2022-06-24,LINK,bancor,404583.452034867
2022-06-24,LINK,defiswap,5966.779860473978
2022-06-24,LINK,shibaswap,796.9872928093228
2022-06-24,LINK,sushiswap,61835.11776595167
2022-06-24,LINK,uniswap,1065216.6836130435
2022-06-24,PENDLE,sushiswap,5699.792955759923
2022-06-24,UNI,0x-API,104478.95172184963
2022-06-24,UNI,1inch-LOP,718.7293800000001
2022-06-24,UNI,balancer,535.0499803798489
2022-06-24,UNI,defiswap,607.0509160414609
2022-06-24,UNI,shibaswap,194.75104943996433
2022-06-24,UNI,sushiswap,9683.191678529649
2022-06-24,UNI,uniswap,2129417.6134667457
2022-06-24,WLD,uniswap,2790.0151269017
2022-06-25,AAVE,0x-API,11821.581982322214
2022-06-25,AAVE,balancer,2239101.630182928
2022-06-25,AAVE,bancor,7312.600500721805
2022-06-25,AAVE,defiswap,7.319171925
2022-06-25,AAVE,sushiswap,239138.58810585178
2022-06-25,AAVE,uniswap,369882.10925574356
2022-06-25,CRV,0x-API,27696.590662593546
2022-06-25,CRV,1inch-LOP,24337.990145281477
2022-06-25,CRV,curve,472034.90526742575
2022-06-25,CRV,defiswap,85.24864121891021
2022-06-25,CRV,sushiswap,39801.78016794568
2022-06-25,CRV,uniswap,42470.206110521736
2022-06-25,DOGE,uniswap,38891.507368450104
2022-06-25,LDO,0x-API,110912.9075819476
2022-06-25,LDO,balancer,421977.9456866796
2022-06-25,LDO,sushiswap,1021068.8729504489
2022-06-25,LDO,uniswap,238097.6398558569
2022-06-25,LINK,0x-API,163338.69471470173
2022-06-25,LINK,1inch-LOP,49353.86315108897
2022-06-25,LINK,airswap,20972.926233817445
2022-06-25,LINK,balancer,26294.693220128
2022-06-25,LINK,bancor,269794.40082342434
2022-06-25,LINK,defiswap,3978.6167451484507
2022-06-25,LINK,shibaswap,104.289640816
2022-06-25,LINK,sushiswap,43769.390213154235
2022-06-25,LINK,uniswap,871788.241004693
2022-06-25,PENDLE,sushiswap,2952.2458540629113
2022-06-25,UNI,0x-API,17316.491945389822
2022-06-25,UNI,balancer,10970.390369329232
2022-06-25,UNI,bancor,4401.759638710563
2022-06-25,UNI,defiswap,1010.0758372247556
2022-06-25,UNI,shibaswap,531.6239846814461
2022-06-25,UNI,sushiswap,15368.62503652114
2022-06-25,UNI,uniswap,2048767.4951181607
2022-06-26,AAVE,0x-API,10888.428034334713
2022-06-26,AAVE,balancer,1763824.315134963
2022-06-26,AAVE,sushiswap,133159.67045285762
2022-06-26,AAVE,uniswap,194065.90367282534
2022-06-26,ATOM,uniswap,589.3680083608515
2022-06-26,CRV,0x-API,210917.5637202268
2022-06-26,CRV,1inch-LOP,46028.063709816975
2022-06-26,CRV,curve,756800.6878505966
2022-06-26,CRV,defiswap,460.2505534843556
2022-06-26,CRV,sushiswap,79373.99356803673
2022-06-26,CRV,uniswap,350566.25129229564
2022-06-26,DOGE,uniswap,115419.80852907778
2022-06-26,LDO,0x-API,143982.4024990293
2022-06-26,LDO,balancer,131550.4146764485
2022-06-26,LDO,sushiswap,481654.1959356194
2022-06-26,LDO,uniswap,372921.289792828
2022-06-26,LINK,0x-API,51937.19814574905
2022-06-26,LINK,1inch-LOP,1.000168
2022-06-26,LINK,airswap,8117.664708908428
2022-06-26,LINK,balancer,22977.305322878645
2022-06-26,LINK,bancor,236508.31916934217
2022-06-26,LINK,defiswap,3296.7068418306685
2022-06-26,LINK,shibaswap,940.2453520936018
2022-06-26,LINK,sushiswap,29635.2719201246
2022-06-26,LINK,uniswap,1184135.32159415
2022-06-26,PENDLE,sushiswap,5722.1582898741835
2022-06-26,TRX,uniswap,3610.8900000000003
2022-06-26,UNI,0x-API,92980.0463681899
2022-06-26,UNI,1inch-LOP,74.1507
2022-06-26,UNI,balancer,1059.3294560232027
2022-06-26,UNI,bancor,5653.112130283238
2022-06-26,UNI,defiswap,1058.4825306519547
2022-06-26,UNI,shibaswap,877.1784024380547
2022-06-26,UNI,sushiswap,24015.19014021344
2022-06-26,UNI,uniswap,2894423.2561775385
2022-06-27,AAVE,0x-API,5652.562283705827
2022-06-27,AAVE,1inch-LOP,1000.7379999999998
2022-06-27,AAVE,balancer,1267101.0343178962
2022-06-27,AAVE,bancor,3551.8172196622927
2022-06-27,AAVE,sushiswap,155247.1031478594
2022-06-27,AAVE,uniswap,176129.66362312986
2022-06-27,ATOM,uniswap,122.08914252525253
2022-06-27,CRV,0x-API,65689.78821200156
2022-06-27,CRV,1inch-LOP,11832.008067353578
2022-06-27,CRV,airswap,80.04504
2022-06-27,CRV,curve,849727.0659508263
2022-06-27,CRV,sushiswap,55628.198184634115
2022-06-27,CRV,uniswap,184416.62375014933
2022-06-27,DOGE,uniswap,47061.93522298334
2022-06-27,LDO,0x-API,30470.11573288794
2022-06-27,LDO,balancer,24071.299572862747
2022-06-27,LDO,sushiswap,216241.94828618903
2022-06-27,LDO,uniswap,114713.38829628259
2022-06-27,LINK,0x-API,55763.72280922633
2022-06-27,LINK,1inch-LOP,202374.1983566777
2022-06-27,LINK,airswap,126404.73452378256
2022-06-27,LINK,balancer,25362.250139140408
2022-06-27,LINK,bancor,301497.47116928163
2022-06-27,LINK,defiswap,3470.998889316582
2022-06-27,LINK,shibaswap,160.64088487859493
2022-06-27,LINK,sushiswap,50093.92415696708
2022-06-27,LINK,uniswap,831653.8924056154
